"","Rnk","Vendor","G_Level_1","G_Level_2","G_Level_3","G_Level_4","Fleet","WagonNumber","MinTimestamp","MaxTimestamp","CallAttempts","CallSetupSuccesRatio","CallDropRatio","CstAverage","CstPercentile10","CstPoorRatio","SpeechTestsAttempts","SpeechPolqaAverage","SpeechPolqaPercentile90","SpeechTestsPoorRatio","HttpFdfsDlAttemptsCount","HttpFdfsUlAttemptsCount","HttpFdfsCompletedRatio","HttpFdttDlMdrPercentile10","HttpFdttDlMdrAverage","HttpFdttDlMdrPercentile90","HttpFdttUlMdrPercentile10","HttpFdttUlMdrAverage","HttpFdttUlMdrPercentile90","HttpBrowsingAttemptsCount","HttpBrowsingCompletedRatio","HttpBrowsingTransferRttAverage","StreamingAttemptsCount","StreamingCompletedRatio","StreamingVmosPercentile10","StreamingVmosAverage","StreamingTtfpAverage","StreamingTtfpPoorRatio","ApplicationAttemptsCount","ApplicationCompletedRatio","ApplicationTransferTimeAverage","ModuleVoiceTests","ModulePOLQATests","ModuleHTTPTTests","ModuleHTTPBTests","ModuleVSLTBTests","ModuleMAFBBTests","ranCallSetupSuccesRatio","ranCallDropRatio","ranCstAverage","ranCstPoorRatio","ranCstPercentile10","ranSpeechPolqaAverage","ranSpeechTestsPoorRatio","ranSpeechPolqaPercentile90","ranHttpFdfsCompletedRatio","ranHttpFdttDlMdrPercentile10","ranHttpFdttDlMdrAverage","ranHttpFdttDlMdrPercentile90","ranHttpFdttUlMdrPercentile10","ranHttpFdttUlMdrAverage","ranHttpFdttUlMdrPercentile90","ranHttpBrowsingCompletedRatio","ranHttpBrowsingTransferRttAverage","ranStreamingCompletedRatio","ranStreamingVmosPercentile10","ranStreamingVmosAverage","ranStreamingTtfpAverage","ranStreamingTtfpPoorRatio","ranApplicationCompletedRatio","ranApplicationTransferTimeAverage","maxCallSetupSuccesRatio","maxCallDropRatio","maxCstAverage","maxCstPoorRatio","maxCstPercentile10","maxSpeechPolqaAverage","maxSpeechTestsPoorRatio","maxSpeechPolqaPercentile90","maxHttpFdfsCompletedRatio","maxHttpFdttDlMdrPercentile10","maxHttpFdttDlMdrAverage","maxHttpFdttDlMdrPercentile90","maxHttpFdttUlMdrPercentile10","maxHttpFdttUlMdrAverage","maxHttpFdttUlMdrPercentile90","maxHttpBrowsingCompletedRatio","maxHttpBrowsingTransferRttAverage","maxStreamingCompletedRatio","maxStreamingVmosPercentile10","maxStreamingVmosAverage","maxStreamingTtfpAverage","maxStreamingTtfpPoorRatio","maxApplicationCompletedRatio","maxApplicationTransferTimeAverage","summCST","summPOLQA","summVoice","summHttpTDL","summHttpTUL","summHttpT","summHttpB","summVSLVS","summAPPFB","summData","totalCST","totalPOLQA","totalVoice","totalHttpTDL","totalHttpTUL","totalHttpT","totalHttpB","totalVSLVS","totalAPPFB","totalData"
"42",11008,"ALL","Drive","City","Big Cities","München","","",43255.2998641898,43256.7482330556,460,1,0.002173913043,3.80390869741854,3.54649994373322,0,4588,4.410797,4.64,0.004577157802,372,372,0.995967741935,6.4039,44.8218494277929,106.127434,9.8621,26.0328973961219,56.43327,2630,1,33,371,0.99460916442,3.79999995231628,3.96581298096716,1.206937,0,376,0.997340425531,4.89403466666667,8659,85538,14627,52053,7158,7477,62.5,73.36956521775,20,10,7.45350005626678,8.5269925,10.22013949455,4.8,19.4623655913333,12.7768914,7.54867369069028,4.38439528333333,14.4552492,7.77202867276085,4.4405545,90,3.9,53.0233602873333,9.49999988079071,9.41453245241791,2.1465315,2.5,29.4680851062,13.658948,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,37.4535000562668,23.54713199455,196.870197268567,24.7099603740236,26.6678323727609,70.8401583381178,93.9,76.584424120542,43.1270331062,284.45161556486,37.5,25,200,30,30,80,95,80,45,300
"43",11009,"ALL","Drive","City","Big Cities","Stuttgart","","",43243.4279298611,43244.8532470486,447,1,0,4.28085906020214,3.84599995613098,0.002237136465,4465,4.279679,4.63,0.005823068309,389,390,0.991014120667,10.356562,65.1330589405684,120.705258,6.530585,22.4470770466321,43.28175,2792,0.996776504297,30,390,0.994871794871,3.90000009536743,3.98855667568974,1.214329,0.002577319587,401,0.995012468827,4.33211779448621,8659,85538,14627,52053,7158,7477,62.5,75,19.4382818795957,9.254287845,7.15400004386902,8.1991975,9.939809630475,4.7875,18.8018827556,13.274926812,8.17493598400086,4.50587715,13.61570742,7.55090308454231,4.2213625,88.0659025782,4,53.1196581193667,9.75000023841858,9.47139168922434,2.1428355,2.2422680413,29.0024937654,14.5018233082707,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,35.8465697684647,22.926507130475,196.27307689894,25.9557399460009,25.3879730045423,70.1455957061432,92.0659025782,76.7261535883096,43.5043170736707,282.441968946323,37.5,25,200,30,30,80,95,80,45,300
"44",12001,"ALL","Drive","City","Medium Cities","Aachen","","",43236.4967505093,43236.7394680208,117,1,0,4.89938462086213,4.27460012435913,0,1170,4.198376,4.63,0.013675213675,101,100,0.990049751243,4.490739,31.5686210204082,93.197258,4.834935,15.8708039583333,25.298795,710,0.997183098591,33,100,1,3.90000009536743,4.01799997329712,1.1552,0,101,0.980198019801,5.5810505050505,8659,85538,14627,52053,7158,7477,62.5,75,18.2012307582757,10,6.72539987564087,7.99594,8.6324786325,4.7875,18.6733001657333,10.4611038,5.75809988292159,4.27664381666667,13.18840362,5.83302304059829,3.2478072,88.3098591546,3.9,55,9.75000023841858,9.5449999332428,2.1724,2.5,26.0396039602,12.6284242424242,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,34.9266306339166,21.4159186325,193.842549266417,20.4958474995883,22.2692338605983,61.4383815259199,92.2098591546,78.9674001716614,38.6680282026242,271.283669054806,37.5,25,200,30,30,80,95,80,45,300
"45",12002,"ALL","Drive","City","Medium Cities","Augsburg","","",43248.7946413194,43249.4685439468,116,1,0.008620689655,3.77509482770131,3.57149994373322,0,1150,4.379573,4.63,0.004347826086,101,101,1,12.386263,65.4937518,122.527112,10.21936,30.4118627272727,59.225532,702,1,39,101,1,3.90000009536743,3.98613860583541,1.170792,0,103,1,4.2985145631068,8659,85538,14627,52053,7158,7477,62.5,68.53448275875,20,10,7.42850005626678,8.4489325,10.27173913065,4.7875,20,13.530669138,8.18605734716667,4.52105926666667,14.54527872,8.04206486818182,4.4870922,90,3.7,55,9.75000023841858,9.46534651458854,2.164604,2.5,30,14.5522281553398,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,37.4285000562668,23.50817163065,191.971154445667,26.2377857518333,27.0744357881818,73.3122215400152,93.7,78.8799507530071,44.5522281553398,290.444400448362,37.5,25,200,30,30,80,95,80,45,300
"46",12003,"ALL","Drive","City","Medium Cities","Bochum","","",43235.6504775116,43236.5569324884,119,1,0,5.21369746953499,4.51839990615845,0,1190,3.992747,4.63,0.033613445378,96,96,0.989583333333,3.55212,27.2240027956989,76.9752499999999,3.443018,13.0598895698925,23.546228,678,0.997050147492,52,95,0.98947368421,3.79999995231628,3.94361700149293,1.425638,0,96,0.989583333333,5.68675789473684,8659,85538,14627,52053,7158,7477,62.5,75,17.57260506093,10,6.48160009384155,7.4818675,6.6386554622,4.7875,18.6111111110667,6.518904,4.91204264968874,4.14146041666667,12.837640536,4.76631706754894,2.96739648,88.2300884952,3.26666666666667,51.140350877,9.49999988079071,9.35904250373232,2.037181,2.5,27.9166666666,12.4698631578947,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,34.0542051547716,18.9080229622,190.462228116972,15.5724070663554,20.5713540835489,54.754872260971,91.4967551618667,74.536574261523,40.3865298244947,261.174731508855,37.5,25,200,30,30,80,95,80,45,300
"47",12004,"ALL","Drive","City","Medium Cities","Bonn","","",43269.7057090394,43270.5287800579,117,0.974358974358,0,4.74455555483826,3.97159991264343,0,1140,4.193842,4.63,0.012280701754,98,98,0.994897959183,4.29076,33.9307674489796,92.890112,4.367612,14.5082019587629,24.443372,714,1,42,101,1,3.70000004768372,3.91881186183136,1.300297,0,103,1,3.72356310679612,8659,85538,14627,52053,7158,7477,51.8162393158333,75,18.5108888903235,10,7.02840008735657,7.984605,8.7719298246,4.7875,19.3197278910667,9.621192,6.21809681901181,4.27408426666667,13.070638224,5.31593305101771,3.11093952,90,3.6,55,9.25000011920929,9.29702965457841,2.0998515,2.5,30,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,35.53928897768,21.5440348246,183.899563118113,20.1133730856785,21.4975107950177,60.9306117717629,93.6,78.1468812737877,45,277.677493045551,37.5,25,200,30,30,80,95,80,45,300
"48",12005,"ALL","Drive","City","Medium Cities","Dresden","","",43260.4658905671,43260.7216417593,121,1,0,3.93988430598551,3.64100003242493,0,1210,4.377545,4.64,0.002479338842,103,103,1,10.36248,65.7321345631068,134.088208,7.714716,31.1430331067961,57.96904,740,1,39,103,1,2.29999995231628,2.86504855896663,1.256213,0,107,1,3.83719626168225,8659,85538,14627,52053,7158,7477,62.5,75,20,10,7.35899996757507,8.4438625,10.69214876055,4.8,20,13.27567248,8.19340748236246,4.61740173333333,13.914108432,8.08715370825243,4.46615066666667,90,3.7,55,1.99999968210856,3.24487607970336,2.1218935,2.5,30,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,37.3589999675751,23.93601126055,198.795011228125,26.0864816956958,26.4674128069191,72.5538945026149,93.7,64.8667692618119,45,276.120663764427,37.5,25,200,30,30,80,95,80,45,300
"49",12006,"ALL","Drive","City","Medium Cities","Erfurt","","",43259.6617366551,43260.3172270255,94,1,0,3.9741702155864,3.74260003566742,0,940,4.365297,4.63,0.00744680851,83,83,1,4.55663,39.5071028395062,89.04928,9.89236,27.4170732098765,58.70242,586,0.996587030716,33,81,0.987654320987,3.70000004768372,3.86249999701977,1.205,0,84,0.988095238095,3.58589156626506,8659,85538,14627,52053,7158,7477,62.5,75,20,10,7.25739996433258,8.4132425,9.57446808525,4.7875,20,10.737846,7.30401476348278,4.24207733333333,14.46287472,7.85738618127572,4.47837366666667,87.9522184296,3.9,50.4732510285667,9.25000011920929,9.15624999254942,2.1475,2.5,27.619047619,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,37.2573999643326,22.77521058525,197.532610549583,22.2839380968161,26.7986345679424,69.0825726647585,91.8522184296,73.5270011403254,42.619047619,277.080839853684,37.5,25,200,30,30,80,95,80,45,300
"50",12007,"ALL","Drive","City","Medium Cities","Halle","","",43223.3623502083,43223.6014136227,117,0.991452991452,0,3.72015385342459,3.42679996490479,0,1160,4.225551,4.63,0.006034482758,90,89,1,5.97251,30.4187126950355,79.02135,10.041929,20.7678545652174,27.845386,649,1,27,91,0.98901098901,3.90000009536743,4.02222219308217,1.314777,0,93,1,3.61015053763441,8659,85538,14627,52053,7158,7477,58.9387464383334,75,20,10,7.5,8.0638775,9.89224137945,4.7875,20,12.72253626,5.53417036692796,4.15851125,14.500566108,7.44735103152174,3.65526176,90,4.15,50.9706959703333,9.75000023841858,9.55555548270543,2.0926115,2.5,30,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,37.5,22.74361887945,194.182365317783,22.415217876928,25.6031788995217,68.0183967764497,94.15,74.8688631914573,45,282.037259967907,37.5,25,200,30,30,80,95,80,45,300
"51",12008,"ALL","Drive","City","Medium Cities","Hannover","","",43262.7087294676,43263.510055787,116,1,0,4.37067243148541,3.87400007247925,0,1160,4.427543,4.64,0.003448275862,100,99,1,4.40935,29.5025587878788,76.997222,8.443025,23.6449545833333,43.02737,712,0.998595505617,36,100,1,3.79999995231628,3.9729999756813,1.1958,0,103,1,3.07020388349514,8659,85538,14627,52053,7158,7477,62.5,75,19.2586551370292,10,7.12599992752075,8.5688575,10.47413793105,4.8,20,10.11927,5.35576144816587,4.14164351666667,14.0976423,7.62477219930556,4.21712283333333,89.1573033702,3.8,55,9.49999988079071,9.43249993920326,2.1521,2.5,30,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,36.3846550645499,23.84299543105,197.7276504956,19.6166749648325,25.9395373326389,65.5562122974714,92.9573033702,78.584599819994,45,282.098115487665,37.5,25,200,30,30,80,95,80,45,300
"52",12009,"ALL","Drive","City","Medium Cities","Karlsruhe","","",43242.6825587732,43243.3684899884,109,0.990825688073,0.009259259259,4.45860550600454,3.88279991149902,0.009174311926,1070,4.254775,4.63,0.008411214953,95,94,0.994708994708,5.76714,26.8307917204301,49.550162,4.743934,18.0725407526882,27.249636,687,0.992721979621,40,94,0.989361702127,3.90000009536743,3.98494620989728,1.253333,0,99,0.979797979797,3.8879793814433,8659,85538,14627,52053,7158,7477,58.6773700304167,68.05555555575,19.0827889879909,6.94189602466667,7.11720008850098,8.1369375,9.357476635575,4.7875,19.2945326277333,12.69665964,4.83546996661008,3.16401296,13.165471368,6.66855392666115,3.55994176,85.6331877726,3.66666666666667,51.0992907799,9.75000023841858,9.46236552474319,2.1233335,2.5,25.9595959594,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,33.1418851011586,22.281914135575,182.1567248229,20.6961425666101,23.3939670546612,63.3846422490046,89.2998544392666,74.9349900430618,40.9595959594,268.579082690733,37.5,25,200,30,30,80,95,80,45,300
"53",12010,"ALL","Drive","City","Medium Cities","Koblenz","","",43235.6239014352,43236.3869308796,111,0.972972972972,0.009259259259,5.53941817717119,3.90230004787445,0.018181818181,1069,3.766735,4.6,0.028063610851,99,99,0.984848484848,2.58231,11.8527176842105,18.549772,2.810734,10.1117915463918,19.315372,709,0.98730606488,52,98,0.979591836734,3.70000004768372,3.95312497516473,1.3225,0,102,0.970588235294,5.55445454545455,8659,85538,14627,52053,7158,7477,51.2387387383334,68.05555555575,16.9211636456576,3.93939393966667,7.09769995212555,6.87063611111111,7.1936389149,4.75,17.9797979797333,2.445702,1.91868712797784,0.683981760000001,12.678304968,3.64755166375892,2.29045952,82.383638928,3.26666666666667,47.5170068024667,9.25000011920929,9.38281243791183,2.08875,2.5,24.1176470588,12.6683181818182,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,27.9582575374498,18.8142750260111,166.066826857544,5.04837088797784,18.6163161517589,41.6444850194701,85.6503055946666,70.7385693595878,36.7859652406182,234.819325214343,37.5,25,200,30,30,80,95,80,45,300
"54",12011,"ALL","Drive","City","Medium Cities","Ludwigshafen","","",43238.7224333681,43239.4559095023,124,1,0,4.11713710331148,3.85800001621246,0,1240,4.357669,4.64,0,115,115,1,9.75744,44.2036748695652,119.248996,11.660822,21.0568592105263,28.066775,828,1,30,116,1,3.90000009536743,4.01896548065646,1.147586,0,119,1,4.54075630252101,8659,85538,14627,52053,7158,7477,62.5,75,19.765725793377,10,7.14199998378754,8.3941725,11.25,4.8,20,13.19943744,7.52961330847826,4.49374163333333,14.908527144,7.46517298464912,3.690684,90,4,55,9.75000023841858,9.54741370164115,2.176207,2.5,30,14.1888655462185,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,36.9077257771646,24.4441725,198.851898277165,25.2227923818116,26.0643841286491,71.2871765104607,94,78.9736209400597,44.1888655462185,288.449662996739,37.5,25,200,30,30,80,95,80,45,300
"55",12012,"ALL","Drive","City","Medium Cities","Neuss","","",43263.7156506944,43264.6384781481,123,1,0.016260162601,4.52063412976459,3.92819995880127,0,1210,4.288173,4.631,0.004958677685,113,113,0.995575221238,5.735772,51.9867303539823,122.790588,5.89821,16.6956220535714,26.017302,812,0.995073891625,33,113,1,3.72000002861023,3.93318582636065,1.236637,0,117,1,4.54958974358974,8659,85538,14627,52053,7158,7477,62.5,62.80487804925,18.9587317404708,10,7.07180004119873,8.2204325,10.134297520875,4.78875,19.4100294984,12.692707272,7.76959085258112,4.5232549,13.45634892,6.14603093315019,3.36276832,87.044334975,3.9,55,9.30000007152557,9.33296456590163,2.1316815,2.5,30,14.1756153846154,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,36.0305317816696,23.143480020875,184.478889851795,24.9855530245811,22.9651481731502,67.3607306961313,90.944334975,78.2646461374272,44.1756153846154,280.745327193174,37.5,25,200,30,30,80,95,80,45,300
"56",12013,"ALL","Drive","City","Medium Cities","Nürnberg","","",43249.7160190625,43250.4018636806,119,1,0,3.8236554610629,3.54079990386963,0,1190,4.418344,4.64,0.001680672268,101,101,1,7.661739,43.3544084,98.334475,8.927058,24.4526233333333,54.940468,686,1,34,100,0.99,3.79999995231628,3.97676765316665,1.28202,0.010101010101,101,0.9900990099,5.09488,8659,85538,14627,52053,7158,7477,62.5,75,20,10,7.45920009613037,8.54586,10.8718487397,4.8,20,12.935379114,7.50342759233333,4.31945395833333,14.219618616,7.67457843888889,4.41567446666667,90,3.86666666666667,51.3333333333333,9.49999988079071,9.44191913291661,2.10899,1.77328843995556,28.01980198,13.35768,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,37.4592000961304,24.2177087397,199.17690883583,24.7582606646667,26.3098715215556,71.0681321862222,93.8666666666667,74.1575307869962,41.37748198,280.469811619885,37.5,25,200,30,30,80,95,80,45,300
"57",12014,"ALL","Drive","City","Medium Cities","Regensburg","","",43246.6924313542,43248.3955758681,125,1,0,3.85121598815918,3.4308000087738,0.008,1250,4.388912,4.64,0.0032,108,108,1,7.716392,28.7162711214953,54.471488,8.946635,21.0789845283019,29.86141,747,0.997322623828,27,107,1,3.90000009536743,4.04299060206547,1.110934,0,111,0.99099099099,4.02945454545455,8659,85538,14627,52053,7158,7477,62.5,75,20,7.33333333333333,7.5,8.47228,10.53,4.8,20,12.942265392,5.20264227102804,3.55771904,14.22455202,7.46653737924528,3.9778256,88.3935742968,4.15,55,9.75000023841858,9.60747650516367,2.194533,2.5,28.198198198,14.9558181818182,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,34.8333333333333,23.80228,196.135613333333,21.702626703028,25.6689149992453,67.3715417022733,92.5435742968,79.0520097435823,43.1540163798182,282.121142122474,37.5,25,200,30,30,80,95,80,45,300
"58",12015,"ALL","Drive","City","Medium Cities","Saarbrücken","","",43239.6602432986,43242.4457791898,149,0.986577181208,0.013605442176,4.79382432312579,3.84410004615784,0.006756756756,1449,4.125389,4.63,0.008281573498,128,128,1,7.25982,36.0855883333333,89.14617,3.605772,15.5599419512195,27.840292,919,0.997823721436,55,126,0.992063492063,3.90000009536743,4.00799996948242,1.2308,0,133,0.992481203007,5.44456060606061,8659,85538,14627,52053,7158,7477,56.9071588366667,64.795918368,18.4123513537484,7.747747748,7.15589995384216,7.8134725,9.38664596295,4.7875,20,12.88473732,6.63771983333333,4.24288475,12.878654544,5.71505489430894,3.65444672,88.6942328616,3.16666666666667,52.0899470897667,9.75000023841858,9.51999992370606,2.1346,2.5,28.4962406014,12.8331590909091,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,33.3159990555906,21.98761846295,177.006694723207,23.7653419033333,22.2481561583089,66.0134980616423,91.8608995282666,75.9945472518913,41.3293996923091,275.198344534109,37.5,25,200,30,30,80,95,80,45,300
"59",12016,"ALL","Drive","City","Medium Cities","Solingen","","",43243.4026162616,43243.6352952778,117,0.982905982905,0.008695652173,5.49997412336284,3.99750006198883,0.008620689655,1140,3.781587,4.61,0.025438596491,91,91,0.967032967032,3.908,20.0058652808989,48.874324,3.532224,12.6077812359551,22.9867,654,0.98623853211,53,91,0.978021978021,3.70000004768372,3.91516852110959,1.374606,0.011235955056,94,0.95744680851,6.12967777777778,8659,85538,14627,52053,7158,7477,55.3774928770833,68.47826087025,17.0000517532743,7.12643678166667,7.00249993801117,6.92839388888889,7.4561403509,4.7625,15.7207498383059,8.0136,3.50640534417504,3.10994592,12.860120448,4.59474775108038,2.877872,81.743119266,3.23333333333333,46.9413919410333,9.25000011920929,9.28792130277398,2.062697,1.72284644195556,22.2277847308235,11.8270962962963,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,31.1289884729522,19.1470342397889,174.131776460074,14.629951264175,20.3327401990804,50.6834413015613,84.9764525993333,69.2648568049722,34.0548810271198,238.979631732987,37.5,25,200,30,30,80,95,80,45,300
"60",12017,"ALL","Drive","City","Medium Cities","Wiesbaden","","",43237.7418175694,43238.4528324421,124,0.99193548387,0.024390243902,4.68790243311626,3.80600004196167,0,1198,3.887929,4.61,0.022537562604,125,125,0.972,3.793683,18.9927944354839,35.315623,2.753036,14.3336273170732,24.074508,884,0.994343891402,49,23,1,3.90000009536743,3.9956521573274,1.322173,0,126,0.968253968253,4.78081967213115,8659,85538,14627,52053,7158,7477,59.1397849458333,56.7073170735,18.6241951337675,10,7.19399995803833,7.2198225,7.7462437396,4.7625,16.2666666666667,7.5334686,3.30912312691002,2.02524984,12.663765072,5.24968421263289,3.05192128,86.6063348412,3.36666666666667,55,9.75000023841858,9.48913039331851,2.0889135,2.5,23.7535014004235,13.8287704918033,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,35.8181950918058,19.7285662396,171.393863350739,12.86784156691,20.9653705646329,50.0998787982096,89.9730015078666,78.8280441317371,37.5822718922268,256.48319633004,37.5,25,200,30,30,80,95,80,45,300
"61",12018,"ALL","Drive","City","Medium Cities","Wolfsburg","","",43250.6038432523,43251.4681105556,117,1,0,4.43152135865301,3.9796000957489,0,1170,4.391,4.64,0.001709401709,97,97,0.994845360824,2.89731,17.369511875,40.50977,9.093139,17.9823304255319,27.238472,700,0.997142857142,40,99,1,3.77999997138977,3.92954545791703,1.294242,0,100,0.98,3.47780612244898,8659,85538,14627,52053,7158,7477,62.5,75,19.136957282694,10,7.0203999042511,8.4775,10.865384615475,4.8,19.3127147765333,3.768702,2.99301020723684,2.4407816,14.261471028,6.63432026404801,3.55815552,88.2857142852,3.66666666666667,55,9.44999992847443,9.32386364479258,2.102879,2.5,26,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,36.1573571869451,24.142884615475,197.80024180242,9.20249380723684,24.453946812048,52.9691553958182,91.9523809518667,78.376742573267,41,264.298278920952,37.5,25,200,30,30,80,95,80,45,300
"62",12019,"ALL","Drive","City","Medium Cities","Wuppertal","","",43244.3357207292,43244.5689386458,116,0.982758620689,0.008771929824,5.14550001662353,4.01600003242493,0.008620689655,1130,4.038336,4.64,0.027433628318,99,99,0.994949494949,7.485922,41.1449315151515,96.64143,4.276856,15.6504615306123,27.562214,707,0.991513437057,36,97,1,3.79999995231628,3.97628863079032,1.554123,0.01030927835,102,0.980392156862,3.72682,8659,85538,14627,52053,7158,7477,55.31609195375,68.421052632,17.7089999667529,7.12643678166667,6.98399996757507,7.59584,7.2566371682,4.8,19.3265993265333,12.913226172,7.4353020550505,4.30534525,13.047767712,5.74940591418106,3.60995424,84.9080622342,3.8,55,9.49999988079071,9.44072157697579,1.98031890909091,1.76403207333333,26.0784313724,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,31.8194367159947,19.6524771682,175.209058469945,24.6538734770505,22.4071278661811,66.3876006697649,88.7080622342,77.6850724401908,41.0784313724,273.859166716556,37.5,25,200,30,30,80,95,80,45,300
"63",12020,"ALL","Drive","City","Medium Cities","Würzburg","","",43250.6888196412,43251.392366169,124,1,0.008064516129,4.51220966731348,3.90030007362366,0.008064516129,1230,4.236121,4.64,0.00650406504,103,103,0.995145631067,6.47697,26.6918611881188,72.86066,7.09867,17.8607987128713,26.14657,736,1,39,101,0.9900990099,3.79999995231628,3.97499998569489,1.2181,0,104,1,5.41378846153846,8659,85538,14627,52053,7158,7477,62.5,68.95161290325,18.975580665373,7.311827957,7.09969992637634,8.0903025,9.786585366,4.8,19.3527508089333,12.78609822,4.80841507347577,4.10717216666667,13.75886484,6.58820053719219,3.3834512,90,3.7,51.3696369633333,9.49999988079071,9.43749996423721,2.14095,2.5,30,12.8793173076923,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,33.3871085487494,22.676887866,187.515609317999,21.7016854601424,23.7305165771922,64.784952846268,93.7,74.9480868083613,42.8793173076923,276.312356962322,37.5,25,200,30,30,80,95,80,45,300
"64",13001,"ALL","Drive","City","Small Cities","Bad Ems","","",43235.4841443981,43235.5263637731,23,1,0,4.86704349517822,3.86199998855591,0,230,4.236478,4.641,0,20,20,0.95,7.27563,21.0668947368421,32.218908,7.253708,12.5821921052632,17.054332,145,0.958620689655,40,20,1,3.89000008106232,4.0349999666214,1.199,0,21,0.95238095238,3.7602,8659,85538,14627,52053,7158,7477,62.5,75,18.2659130096436,10,7.13800001144409,8.091195,11.25,4.80125,14.1176470588235,12.88672938,3.71302686980609,1.77751264,13.797934416,4.58503700404858,1.92869312,67.1805273832941,3.66666666666667,55,9.72500020265579,9.5874999165535,2.1505,2.5,21.5126050418824,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,35.4039130210876,24.142445,197.046358021088,18.3772688898061,20.3116645400486,52.8065804886782,70.8471940499608,78.9630001192093,36.5126050418824,239.129379699731,37.5,25,200,30,30,80,95,80,45,300
"65",13002,"ALL","Drive","City","Small Cities","Bad Kreuznach","","",43237.4829885648,43237.5928555556,55,0.963636363636,0,5.38116361011158,3.80419998168945,0.036363636363,530,3.693264,4.59,0.024528301886,44,44,0.954545454545,0.55024,10.8267079069767,26.717894,3.279753,11.8355023809524,22.862112,316,0.993670886075,38,44,0.954545454545,3.11999990940094,3.83571423803057,1.44738,0,46,1,5.2714347826087,8659,85538,14627,52053,7158,7477,47.3484848483334,75,17.2376727797768,0,7.19580001831055,6.58491555555556,7.5471698114,4.7375,14.5454545454118,0,1.71888522399021,1.33743152,12.796497756,4.30167782661783,2.85793792,86.202531645,3.73333333333333,39.9999999998823,7.46666606267293,9.08928559507642,2.02631,2.5,30,13.092847826087,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,24.4334727980874,18.8695853669556,165.651543013376,3.05631674399021,19.9561135026178,37.5578847920198,89.9358649783333,61.0822616576317,43.092847826087,231.668859254072,37.5,25,200,30,30,80,95,80,45,300
